purchase_id,customer_id,product_id,purchase_date,quantity,total_amount
5902,576,352,08-01-2023,4,145.979162
5903,576,168,04-10-2023,2,47.78953071
5904,576,387,09-05-2022,3,47.57849729
5905,576,96,18-10-2022,1,34.63074129
5906,576,69,03-08-2023,4,116.0726761
5907,576,36,14-01-2023,2,35.30521485
5908,576,149,13-10-2023,4,143.0165499
5909,576,125,16-07-2022,2,10.97745761
5910,577,164,26-07-2018,1,42.90482363
5911,577,383,24-04-2018,2,32.0747645
5912,577,201,26-03-2023,4,197.5101665
5913,577,380,24-11-2022,2,49.49756524
5914,577,200,28-08-2020,4,33.92312759
5915,577,442,28-09-2017,4,98.2736205
5916,577,163,16-01-2022,2,60.93362398
5917,577,131,20-12-2021,4,86.66192372
5918,577,355,31-07-2023,4,174.1360351
5919,577,184,09-11-2022,4,6.611255345
5920,577,233,25-09-2020,3,8.661471769
5921,577,362,14-01-2018,4,74.41880118
5922,577,204,12-09-2021,5,172.1367795
5923,577,13,25-09-2020,2,56.00620253
5924,577,66,14-09-2017,1,1.995608523
5925,577,121,29-01-2022,5,105.1667955
5926,578,210,16-09-2019,3,136.5487647
5927,578,192,13-06-2020,2,72.90155205
5928,579,15,16-06-2020,2,24.85955307
5929,579,311,11-07-2021,4,199.5961338
5930,580,236,30-12-2018,5,9.133547622
5931,580,212,11-11-2022,3,42.62755323
5932,580,210,30-05-2021,4,35.5408748
5933,580,86,09-08-2020,5,54.83630431
5934,580,228,09-08-2023,4,174.1912302
5935,580,371,08-05-2018,1,25.84528094
5936,580,277,04-09-2018,2,4.777737333
5937,580,96,16-12-2017,3,53.07703876
5938,580,349,06-07-2018,2,92.67251725
5939,580,56,06-09-2022,4,131.4867496
5940,580,145,07-05-2023,4,26.23076131
5941,580,494,23-04-2021,2,37.60922235
5942,581,462,31-08-2021,3,142.137541
5943,581,113,17-03-2022,1,23.05923637
5944,581,486,23-04-2022,5,93.58130902
5945,581,462,19-09-2020,2,63.90938176
5946,581,21,05-06-2020,5,29.44025362
5947,581,150,26-02-2022,3,67.54560611
5948,581,376,07-02-2022,4,36.42253606
5949,581,127,23-10-2019,2,64.59966341
5950,581,150,01-06-2021,5,228.5273641
5951,581,438,24-03-2021,2,81.64285683
5952,581,60,21-07-2023,5,79.11801943
5953,581,422,07-04-2020,4,104.2316693
5954,581,350,17-09-2019,4,12.66687928
5955,581,220,19-07-2022,5,223.4247448
5956,581,46,12-01-2021,3,79.72057532
5957,581,373,27-09-2021,4,81.6036399
5958,581,58,19-12-2020,3,121.6147187
5959,582,175,10-02-2023,2,62.59553874
5960,582,283,16-12-2020,1,18.27001171
5961,582,161,01-10-2022,5,221.58289
5962,582,290,26-08-2021,4,90.71873686
5963,582,312,11-07-2017,3,113.7076998
5964,582,400,18-01-2022,3,118.3477444
5965,582,473,04-01-2022,5,130.5029301
5966,582,142,01-10-2019,3,90.72558452
5967,582,263,29-11-2019,5,76.45908179
5968,582,163,11-03-2021,1,4.73682253
5969,582,95,08-06-2020,3,101.4820181
5970,582,193,11-10-2018,3,64.72053177
5971,582,440,03-05-2022,2,34.7958858
5972,582,213,17-10-2018,5,67.44174926
5973,582,78,06-01-2022,4,149.7921753
5974,582,20,24-10-2023,5,228.8262739
5975,582,51,29-09-2021,4,83.04396644
5976,582,195,10-02-2020,1,8.990320979
5977,582,472,19-07-2022,4,30.52705325
5978,582,321,29-12-2019,1,46.64992534
5979,583,256,28-09-2020,1,37.07420168
5980,583,415,27-03-2023,3,145.14697
5981,583,296,13-11-2022,5,197.0583929
5982,583,237,30-04-2021,3,140.9142203
5983,583,63,20-09-2023,4,47.25913192
5984,583,294,12-08-2022,4,113.1629277
5985,583,490,02-09-2022,3,64.09918153
5986,583,347,17-09-2020,3,95.93715203
5987,583,50,21-02-2023,1,43.8684825
5988,583,274,15-02-2021,5,151.7763307
5989,583,414,05-12-2020,2,50.62060795
5990,583,321,30-10-2021,1,34.36023593
5991,583,103,14-10-2020,2,77.93235541
5992,583,483,10-09-2023,4,195.2240116
5993,583,309,27-01-2023,3,122.3874975
5994,583,198,08-02-2022,5,233.0087041
5995,584,30,17-01-2021,4,22.45343093
5996,584,382,22-05-2023,4,121.1397387
5997,585,377,07-05-2020,1,7.73864688
5998,585,42,02-12-2019,4,54.13359161
5999,586,247,25-09-2021,2,36.61441641
6000,587,240,26-08-2023,3,66.92614596
6001,587,381,23-11-2022,5,228.639741
6002,587,243,04-11-2023,4,80.50194011
6003,587,126,03-09-2021,1,7.958876341
6004,587,313,20-09-2023,4,88.5651144
6005,587,277,26-08-2022,2,82.49231699
6006,587,457,22-07-2021,2,55.07626448
6007,587,299,23-01-2021,4,132.3585745
6008,587,207,05-08-2023,2,52.18144438
6009,587,334,30-01-2021,4,189.0411559
6010,587,340,05-09-2021,3,33.46937197
6011,587,381,10-08-2022,2,20.87556342
6012,587,138,09-01-2022,4,80.85857874
6013,587,304,19-02-2023,3,86.56305157
6014,587,76,06-01-2023,3,40.57540204
6015,588,60,02-03-2023,1,11.41512159
6016,588,370,27-08-2022,2,75.97414623
6017,588,61,14-03-2022,3,32.09511177
6018,588,166,20-09-2022,2,4.158949769
6019,588,198,20-07-2023,3,30.25449155
6020,589,355,22-08-2022,1,3.928552334
6021,589,168,29-04-2023,3,119.8885961
6022,590,287,12-07-2016,2,36.86335245
6023,591,99,24-04-2023,5,21.3485286
6024,591,291,02-03-2018,3,38.43477637
6025,591,109,05-01-2020,4,106.8463028
6026,591,4,04-05-2019,1,9.350248364
6027,591,439,21-06-2023,5,240.1166474
6028,591,299,31-07-2019,1,47.41659222
6029,591,336,13-11-2022,1,7.288831447
6030,592,197,13-07-2023,1,47.44250525
6031,592,223,11-09-2023,3,116.4185374
6032,592,445,11-04-2023,3,100.6848702
6033,592,183,23-12-2022,1,45.56598974
6034,592,499,08-09-2023,2,20.58153459
6035,592,36,13-01-2023,3,121.006488
6036,592,499,22-10-2023,5,33.1599577
6037,592,423,31-01-2023,2,47.86680139
6038,592,216,03-12-2022,3,5.805660579
6039,592,155,15-01-2023,3,20.94615802
6040,592,331,01-12-2022,5,143.4858915
6041,592,269,08-10-2022,5,200.9301264
6042,592,481,09-07-2023,4,196.7375735
6043,592,58,20-06-2023,4,160.1643968
6044,593,74,20-09-2021,2,59.52373754
6045,593,492,21-12-2021,4,28.04831057
6046,593,406,11-09-2023,1,46.01851197
6047,593,255,14-10-2023,4,174.2725636
6048,593,467,25-08-2023,5,75.48007276
6049,593,64,18-09-2023,1,31.66377761
6050,593,440,01-05-2022,1,28.53348174
6051,593,194,29-05-2022,4,24.42552378
6052,593,228,15-10-2023,4,135.065255
6053,593,463,18-08-2023,1,31.34383118
6054,593,119,01-11-2022,2,12.30985049
6055,594,211,09-07-2021,2,5.578512606
6056,594,85,24-03-2023,5,240.8970567
6057,594,500,01-11-2022,2,81.47105827
6058,594,8,22-10-2022,5,186.8904745
6059,594,221,08-10-2023,2,85.62305613
6060,594,5,09-01-2022,4,178.7223587
6061,594,331,02-12-2022,3,121.3240544
6062,594,149,05-06-2022,4,88.66904944
6063,594,25,11-07-2022,4,180.9279752
6064,594,25,31-07-2022,2,79.17169177
6065,594,412,16-05-2021,3,128.802456
6066,594,370,18-10-2023,1,14.06936837
6067,594,448,19-05-2023,2,52.23123873
6068,595,315,09-04-2022,1,47.58309383
6069,595,143,31-10-2021,1,28.20453283
6070,595,104,06-02-2021,3,69.64826708
6071,595,290,17-12-2020,2,57.812435
6072,596,210,18-05-2022,1,7.246785617
6073,596,124,05-09-2023,1,45.43124163
6074,596,459,10-02-2022,5,241.1426776
6075,596,179,04-10-2023,1,32.56767428
6076,596,350,21-08-2022,1,24.57095035
6077,596,402,27-10-2022,3,141.9006565
6078,596,291,04-01-2023,4,7.955063749
6079,596,289,23-05-2022,2,46.90846258
6080,596,438,07-08-2022,4,143.7788615
6081,596,439,24-11-2021,2,55.85607212
6082,596,125,09-04-2023,1,38.61461144
6083,596,417,01-09-2023,3,32.48829315
6084,596,466,10-08-2023,2,23.33440301
6085,596,365,23-04-2022,3,130.0028863
6086,596,198,25-02-2022,1,32.38069331
6087,596,65,13-06-2023,5,139.4640403
6088,597,427,15-10-2022,5,59.54483915
6089,597,68,30-07-2023,4,7.724754157
6090,597,298,08-07-2022,2,38.12019861
6091,597,352,04-01-2022,5,76.40588304
6092,597,260,21-06-2023,1,44.84608723
6093,597,367,13-01-2023,2,81.23187552
6094,597,435,20-03-2023,1,39.01804984
6095,598,275,23-05-2020,3,51.84212502
6096,598,154,13-03-2021,5,173.3343268
6097,599,227,11-09-2021,2,92.31392591
6098,599,432,27-11-2021,4,168.6276799
6099,599,389,19-12-2022,1,6.845610839
6100,599,466,27-09-2021,3,65.62093849
6101,599,219,13-02-2023,1,14.3737202
6102,599,100,08-01-2022,3,147.0479669
6103,599,438,25-12-2022,5,167.0501619
6104,599,6,31-08-2021,2,78.24036719
6105,599,301,13-10-2022,2,33.6410217
6106,599,198,26-08-2022,3,9.436124485
6107,599,497,14-09-2022,4,60.96986593
6108,599,275,15-05-2022,4,64.34058092
6109,599,392,23-09-2021,5,83.0765595
6110,599,50,18-01-2022,2,4.768798276
6111,599,206,28-08-2022,5,96.522055
6112,599,68,23-08-2022,2,87.93877286
6113,599,498,06-04-2023,2,4.255642611
6114,599,230,10-10-2022,4,107.5069204
6115,599,349,02-07-2022,5,65.62614407
6116,600,120,20-02-2018,2,36.50750468
6117,600,378,11-01-2018,2,45.64731708
6118,601,431,12-06-2023,3,26.18503556
6119,601,463,29-08-2021,5,64.69231653
6120,601,333,12-12-2019,3,75.49921114
6121,601,465,27-05-2020,2,15.78027332
6122,601,13,29-11-2018,2,18.42914021
6123,601,205,21-10-2022,3,27.29142006
6124,601,65,25-12-2018,3,60.14764109
6125,601,450,18-09-2022,2,30.4966937
6126,601,402,05-03-2019,1,27.65941797
6127,601,480,17-03-2021,2,14.19214329
6128,601,220,05-09-2017,3,127.394792
6129,601,448,10-05-2021,3,78.000118
6130,601,437,28-08-2018,5,67.69631354
6131,601,447,31-03-2022,3,49.53059079
6132,601,141,21-11-2017,4,69.68168772
6133,601,108,18-05-2018,1,49.49953413
6134,601,128,23-04-2019,2,28.27523915
6135,601,2,04-11-2020,4,101.6661813
6136,601,18,14-08-2023,3,81.38792862
6137,602,416,11-12-2022,2,69.39575749
6138,602,483,07-03-2020,1,37.40691725
6139,602,219,20-04-2020,1,41.90048609
6140,602,14,14-11-2018,5,197.3312084
6141,602,452,13-04-2019,3,96.7752359
6142,602,249,01-07-2018,4,9.092985657
6143,602,299,23-10-2019,4,193.1966925
6144,602,306,25-03-2019,5,69.79093577
6145,602,51,27-11-2022,3,123.3405739
6146,602,187,19-10-2019,1,44.85356394
6147,602,1,12-05-2018,5,110.7370899
6148,602,254,20-10-2017,1,48.36284257
6149,602,155,04-02-2019,3,91.55083005
6150,602,90,22-04-2019,1,16.88005144
6151,602,388,06-11-2021,5,212.6884401
6152,602,390,05-03-2018,4,107.1138853
6153,602,27,28-02-2021,4,176.1130671
6154,602,109,21-05-2021,5,119.2301229
6155,602,240,02-03-2020,3,114.5049918
6156,602,225,27-05-2021,4,123.330347
6157,603,208,10-06-2022,5,212.9298201
6158,603,151,25-12-2021,3,83.44331267
6159,603,401,09-11-2021,1,42.01430686
6160,603,30,28-08-2021,1,13.06151819
6161,603,445,29-05-2023,4,40.72485963
6162,603,173,16-11-2022,4,49.00279111
6163,603,307,27-12-2021,2,68.32728518
6164,603,70,12-04-2022,2,28.70845784
6165,603,90,23-05-2022,3,110.2684989
6166,604,19,09-06-2022,1,38.73166064
6167,604,440,06-11-2020,3,103.2046564
6168,604,26,25-11-2020,3,141.7965432
6169,604,408,18-06-2023,2,33.11078933
6170,604,330,22-10-2023,2,47.19682816
6171,604,191,18-06-2021,2,23.42898505
6172,604,50,22-02-2023,4,124.0650793
6173,604,355,25-06-2021,4,88.13204473
6174,604,113,16-04-2021,2,83.03586356
6175,605,268,21-02-2023,2,54.2030582
6176,605,471,01-11-2023,4,164.7467659
6177,605,49,09-12-2022,5,70.80820575
6178,605,79,29-10-2022,3,30.12837353
6179,605,326,12-04-2022,5,146.4284631
6180,605,390,19-05-2023,2,94.2270414
6181,605,479,17-01-2023,2,90.51158994
6182,605,449,07-08-2022,4,144.1123151
6183,605,432,10-03-2022,4,179.894305
6184,605,369,14-02-2022,2,18.54362084
6185,605,11,20-02-2022,1,12.65339218
6186,605,224,10-07-2022,2,27.9270945
6187,605,301,06-09-2023,3,64.59781094
6188,605,73,07-01-2023,1,43.3277011
6189,605,315,18-03-2023,2,7.22117517
6190,605,82,14-05-2022,4,41.72740334
6191,605,453,16-06-2022,2,11.00633927
6192,605,209,25-06-2023,4,155.6674683
6193,605,82,11-10-2023,3,86.09922065
6194,605,319,09-07-2023,3,41.31541724
6195,606,126,29-07-2023,3,128.3425725
6196,606,204,21-02-2023,4,152.6698436
6197,606,129,09-12-2022,1,44.69022189
6198,606,475,01-05-2023,2,22.1379293
6199,606,307,27-03-2023,3,110.296702
6200,606,352,16-06-2023,1,46.35722499
6201,606,351,21-07-2023,5,236.0473686
6202,606,257,23-05-2023,4,181.9172727
6203,606,293,29-12-2022,1,28.43281051
6204,606,201,30-12-2022,4,158.6653454
6205,606,147,11-10-2023,4,152.4058638
6206,607,124,07-06-2023,3,54.4518208
6207,607,453,07-05-2023,3,123.690128
6208,607,13,29-09-2019,5,122.0234617
6209,607,205,23-09-2023,4,49.16088455
6210,607,91,17-08-2021,5,162.9253667
6211,607,465,26-07-2018,3,111.6955618
6212,607,163,04-08-2021,5,89.56924648
6213,607,307,11-06-2020,4,151.836047
6214,607,37,17-05-2023,3,71.49941972
6215,607,346,07-01-2023,1,34.42244016
6216,607,449,05-04-2019,5,52.06712828
6217,607,444,14-06-2019,3,64.92678017
6218,607,293,14-10-2023,3,100.5470938
6219,607,137,11-09-2018,2,50.47607775
6220,607,100,14-11-2022,3,77.25639204
6221,607,191,11-06-2018,2,42.28713776
6222,607,287,30-12-2020,2,49.0894687
6223,607,309,17-04-2021,3,101.6937396
6224,607,60,30-07-2021,3,67.8417286
6225,607,278,30-03-2020,1,18.34765229
6226,608,298,26-05-2019,5,89.71319083
6227,608,31,25-08-2019,1,22.04975932
6228,608,349,14-11-2020,2,71.02818532
6229,608,225,08-02-2022,5,131.8710108
6230,608,116,11-01-2019,2,69.92231998
6231,608,116,10-02-2023,1,42.57289699
6232,608,290,19-02-2020,1,14.92768023
6233,608,382,09-01-2023,4,146.1859227
6234,608,428,23-09-2018,2,36.70713609
6235,608,52,25-12-2021,1,47.91790782
6236,608,291,15-04-2021,5,46.49212761
6237,608,97,20-06-2022,2,28.56123334
6238,608,363,25-08-2020,4,36.50617385
6239,608,157,05-08-2023,3,114.1791388
6240,608,106,17-09-2019,1,28.57286989
6241,608,95,15-11-2018,3,149.0564065
6242,608,352,10-02-2023,3,123.8764486
6243,608,40,21-07-2020,3,105.3898729
6244,609,14,12-11-2021,1,34.53589819
6245,609,107,02-09-2020,5,118.482905
6246,609,319,14-11-2020,3,142.6308774
6247,609,179,07-01-2021,3,101.4414022
6248,609,494,01-07-2019,3,106.1725389
6249,609,327,25-03-2023,1,34.13105147
6250,609,147,26-04-2022,4,102.4475688
6251,609,435,07-09-2019,1,47.53391003
6252,609,301,12-05-2019,2,65.04903387
6253,609,260,18-02-2022,5,20.93553539
6254,609,476,26-09-2023,2,54.31567823
6255,609,76,18-03-2020,4,196.1527012
6256,609,402,16-01-2022,3,31.32082147
6257,609,301,12-05-2019,1,6.205514089
6258,609,270,09-01-2022,4,30.2875684
6259,609,240,25-08-2018,2,27.96209
6260,609,384,26-10-2023,5,77.94957769
6261,610,139,04-09-2020,2,97.22651181
6262,610,243,18-06-2023,3,57.32334718
6263,610,391,24-12-2020,3,65.68364387
6264,610,467,09-10-2022,4,75.35740747
6265,610,31,09-07-2021,4,158.9710394
6266,610,14,12-08-2021,3,72.44863237
6267,610,73,26-04-2022,2,28.58261029
6268,610,240,10-01-2023,3,74.14704479
6269,610,354,12-05-2021,2,30.25519367
6270,610,455,04-11-2023,3,146.0522736
6271,610,400,24-12-2022,4,148.4812873
6272,611,23,17-01-2020,5,217.997117
6273,611,304,14-05-2019,4,17.10894897
6274,611,12,13-11-2018,5,76.92290004
6275,611,484,31-12-2017,1,20.88509036
6276,611,192,30-04-2019,4,11.74989802
6277,611,79,26-12-2017,3,132.0258223
6278,611,219,12-01-2018,4,85.99510264
6279,611,303,16-08-2022,2,93.21450163
6280,611,474,27-08-2023,1,41.40797274
6281,611,349,17-08-2019,5,164.8505319
6282,611,24,09-01-2022,5,199.3803442
6283,611,30,03-04-2019,5,23.50270308
6284,611,229,28-10-2018,2,21.67016123
6285,611,11,10-01-2018,5,101.2380756
6286,611,343,25-02-2020,1,36.49302701
6287,611,205,28-08-2023,1,30.39029883
6288,612,242,12-10-2023,5,83.72877697
6289,613,283,22-07-2023,2,16.19139886
6290,613,163,27-08-2023,1,9.529617664
6291,614,335,11-06-2022,5,187.98721
6292,615,164,12-12-2019,1,43.26717397
6293,615,7,08-11-2020,4,197.3822075
6294,615,375,17-06-2022,4,29.37182962
6295,615,322,12-10-2022,2,56.45632457
6296,615,30,11-08-2020,5,88.55155161
6297,615,189,29-08-2022,2,40.6600072
6298,615,23,29-03-2020,2,15.93581369
6299,615,320,22-12-2022,3,141.0666643
6300,615,483,11-03-2020,4,48.98758423
6301,615,281,13-10-2021,5,237.5627547
6302,615,437,18-04-2022,5,158.2912774
6303,615,126,23-07-2020,3,78.01337115
6304,615,336,24-07-2020,3,11.05584682
6305,615,148,10-03-2023,1,28.25585822
6306,615,243,21-09-2020,1,44.12884842
6307,615,150,03-10-2021,5,238.9945866
6308,615,149,06-01-2021,3,11.78876292
6309,616,224,17-04-2023,1,41.22400195
6310,617,23,21-03-2019,5,96.28008639
6311,617,283,03-01-2020,4,41.5034646
6312,617,444,04-10-2017,2,21.91968618
6313,617,439,16-12-2021,2,59.25326491
6314,617,140,24-05-2019,3,76.95077875
6315,617,63,31-12-2016,2,12.33368748
6316,617,464,24-03-2022,1,44.98467458
6317,617,149,02-01-2018,3,144.3511144
6318,617,436,22-01-2023,5,72.58561494
6319,617,163,04-04-2018,5,133.9026481
6320,617,61,02-11-2020,1,27.3121506
6321,617,390,05-07-2023,1,19.96453031
6322,617,353,05-11-2018,3,15.77285394
6323,617,40,28-03-2023,4,116.0341144
6324,617,320,07-09-2023,2,51.88995904
6325,617,497,30-01-2019,1,18.80542804
6326,617,418,17-07-2023,5,66.20424013
6327,617,442,29-05-2022,2,63.16028701
6328,617,202,18-09-2023,1,6.069946228
6329,618,164,21-04-2023,4,114.1418221
6330,618,72,26-10-2022,4,134.7095631
6331,618,168,11-04-2023,2,23.28048968
6332,618,364,13-03-2021,4,38.8568645
6333,618,420,16-02-2022,1,3.799534777
6334,618,5,03-04-2022,4,7.049286182
6335,618,93,03-06-2022,1,40.00790409
6336,618,436,19-07-2022,1,19.41348229
6337,619,145,22-07-2023,4,132.6591569
6338,619,183,08-10-2022,4,177.6179873
6339,619,351,07-06-2023,2,47.31245387
6340,619,36,28-02-2023,4,156.2205098
6341,619,499,04-06-2023,3,70.30427695
6342,619,19,16-04-2023,4,138.6369416
6343,619,83,12-10-2023,1,9.556959466
6344,619,466,04-10-2022,5,128.3208046
6345,619,338,15-03-2023,1,17.23917845
6346,619,327,15-02-2023,5,83.2990557
6347,619,335,17-02-2023,2,47.56611991
6348,619,485,14-09-2023,1,17.51404157
6349,619,495,27-09-2023,1,37.28530986
6350,619,398,03-10-2022,5,52.56802869
6351,619,83,24-10-2023,2,41.47758345
6352,619,464,26-10-2022,3,71.54645852
6353,619,66,27-10-2023,4,143.2963002
6354,619,302,22-06-2023,3,47.30543522
6355,619,364,26-03-2023,4,78.08215431
6356,619,364,28-10-2022,5,56.32543938
6357,620,334,12-04-2019,4,119.6882711
6358,620,103,15-07-2017,1,30.36606794
6359,620,366,01-01-2022,1,14.40328796
6360,621,213,23-10-2020,4,167.1861031
6361,621,477,27-05-2019,5,56.35505411
6362,621,131,19-01-2020,5,155.2381282
6363,621,406,22-09-2020,3,61.8965504
6364,621,469,29-05-2018,2,21.08168525
6365,621,357,26-07-2022,2,10.25364362
6366,621,98,28-07-2020,3,46.30236233
6367,621,19,02-08-2023,2,95.04168043
6368,621,490,27-04-2018,1,37.60607218
6369,621,114,18-09-2020,4,36.29697365
6370,621,402,04-11-2021,1,17.18423409
6371,622,362,27-11-2022,5,128.0702318
6372,622,45,21-12-2022,2,57.36542742
6373,622,356,14-11-2017,1,42.2582555
6374,622,456,23-09-2017,4,127.7773218
6375,622,459,11-02-2016,3,71.76689616
6376,622,337,05-08-2021,5,113.766695
6377,622,211,25-07-2023,2,58.11353568
6378,622,131,13-12-2016,2,97.01280687
6379,622,124,04-06-2018,3,107.9520133
6380,622,365,01-04-2021,1,6.374374682
6381,623,111,05-05-2022,3,98.74669642
6382,623,500,20-12-2020,4,112.1671501
6383,623,320,17-12-2018,5,227.4404976
6384,623,172,04-08-2021,5,166.8578648
6385,623,316,29-05-2023,2,3.798312515
6386,623,322,17-09-2022,2,19.11241469
6387,623,364,03-08-2018,4,92.19627866
6388,623,207,22-06-2019,3,31.68159894
6389,623,141,27-10-2021,1,44.83279393
6390,623,498,05-01-2021,3,19.17114076
6391,623,27,04-03-2020,5,86.16867119
6392,623,373,05-04-2018,4,113.2088987
6393,623,296,11-07-2020,1,12.9288256
6394,623,176,21-01-2021,4,116.9333158
6395,623,346,14-07-2022,4,185.2610542
6396,623,384,10-04-2020,5,228.2078841
6397,624,221,18-09-2019,3,113.2658427
6398,625,256,14-05-2022,1,22.60186865
6399,625,491,24-02-2023,2,11.49112705
6400,625,399,09-04-2022,1,33.35110702
6401,625,472,10-12-2021,1,20.24374848
6402,625,435,23-07-2023,5,167.8459816
6403,625,273,03-11-2022,5,220.591966
6404,626,489,03-01-2023,2,7.79836779
6405,626,268,19-12-2021,2,86.79568888
6406,626,285,04-11-2021,4,161.3224224
6407,626,327,07-02-2023,3,126.83603
6408,626,164,01-11-2021,3,64.8907683
6409,626,386,28-08-2022,1,32.52535575
6410,626,454,10-03-2022,5,18.88353046
6411,626,30,07-08-2022,5,37.27812134
6412,626,377,04-11-2022,4,134.7350538
6413,626,352,10-02-2022,4,55.12994997
6414,626,238,10-11-2022,3,41.19728406
6415,626,188,25-04-2023,3,40.37958438
6416,626,314,26-09-2022,3,45.64897025
6417,627,439,07-08-2023,2,95.14787661
6418,627,46,09-04-2022,2,78.96228994
6419,627,144,04-01-2022,1,25.88778355
6420,627,137,29-09-2021,1,15.16245804
6421,627,58,03-01-2021,5,75.29431024
6422,627,115,28-06-2020,3,86.3174286
6423,628,95,14-01-2018,4,199.0630722
6424,628,323,08-04-2017,4,144.9995811
6425,628,211,20-06-2017,5,29.31157943
6426,628,319,28-11-2019,4,22.49441419
6427,628,36,30-01-2021,5,58.57451391
6428,628,130,17-04-2022,4,77.22796102
6429,628,444,09-04-2022,2,76.16906796
6430,628,90,03-03-2023,5,8.926451597
6431,628,106,31-12-2019,2,29.63681594
6432,628,227,09-08-2022,5,15.31393405
6433,628,320,03-09-2016,2,79.16130856
6434,629,394,22-09-2019,3,137.6199994
6435,629,458,02-06-2020,4,110.3603751
6436,629,208,20-10-2019,3,99.41414036
6437,629,226,04-09-2019,3,147.2504857
6438,629,74,27-08-2021,4,152.861726
6439,629,467,25-06-2021,4,149.6115366
6440,629,115,24-10-2019,4,8.427321076
6441,629,118,18-05-2022,5,96.36506786
6442,629,245,08-12-2020,1,16.25724034
6443,629,107,27-10-2022,4,101.6614336
6444,629,295,29-07-2021,4,188.3087027
6445,629,380,06-04-2020,4,107.2479786
6446,629,239,02-08-2022,1,38.49491619
6447,629,234,22-11-2022,1,17.01121154
6448,630,192,04-08-2020,4,112.6845881
6449,630,462,04-09-2017,2,38.41456765
6450,630,184,20-01-2018,1,7.132407957
6451,630,284,16-01-2022,1,33.50895409
6452,631,405,02-04-2019,1,12.11340051
6453,631,487,29-04-2018,3,78.19222466
6454,631,254,14-05-2021,1,36.63040294
6455,631,311,30-06-2018,3,149.7812829
6456,631,194,03-11-2023,2,61.21311745
6457,631,400,02-09-2018,3,128.1948827
6458,631,313,24-11-2020,2,23.29685181
6459,631,299,13-05-2023,1,23.53701988
6460,631,103,20-08-2022,5,132.4420891
6461,631,3,20-04-2022,4,175.1307186
6462,632,288,23-09-2022,1,45.48870163
6463,632,95,17-10-2021,3,117.5498722
6464,632,111,19-08-2021,2,82.92724686
6465,632,107,08-08-2021,5,180.988793
6466,632,187,04-03-2023,4,94.43250028
6467,632,164,12-01-2023,1,18.21107689
6468,632,209,09-08-2021,5,231.6105468
6469,632,262,25-04-2021,2,64.42310219
6470,632,118,21-09-2021,1,25.7669767
6471,632,372,21-01-2021,4,102.9938982
6472,632,389,16-11-2020,2,74.05737822
6473,632,387,28-06-2023,4,105.4138887
6474,632,24,26-12-2020,3,15.75596836
6475,632,135,13-12-2021,4,135.052348
6476,632,440,15-02-2022,5,40.90702306
6477,633,482,14-07-2023,1,1.716753841
6478,633,452,12-08-2023,4,10.34251284
6479,633,241,12-09-2022,5,241.7970157
6480,633,116,05-01-2023,1,12.17842095
6481,634,312,13-05-2023,4,111.4093304
6482,634,274,02-09-2018,3,83.11977109
6483,634,475,04-05-2021,4,189.9376534
6484,634,78,16-05-2020,2,13.32955334
6485,634,297,29-05-2021,3,141.7427172
6486,635,50,26-01-2020,4,17.8175533
6487,635,193,28-05-2023,3,124.9824711
6488,635,446,22-03-2020,5,14.77573178
6489,635,10,09-08-2022,1,22.49228337
6490,636,312,08-08-2021,5,222.2010233
6491,636,278,06-10-2020,1,16.96154844
6492,636,451,22-02-2019,5,44.07680068
6493,636,237,02-03-2020,4,160.2587247
6494,637,26,08-11-2016,1,11.58533304
6495,637,45,31-07-2017,1,46.86899517
6496,637,331,18-04-2019,1,41.29266201
6497,637,100,17-09-2023,2,15.12491835
6498,637,249,15-05-2020,1,20.53417271
6499,637,289,08-10-2017,2,23.74885128
6500,638,427,05-06-2022,4,161.8956173
6501,638,146,03-06-2023,1,43.41763656
6502,638,36,29-11-2021,1,22.72444805
6503,638,77,07-05-2023,3,123.1845941
6504,638,62,30-07-2023,3,91.52835462
6505,638,372,24-10-2023,5,110.669486
6506,638,228,27-02-2023,5,168.5573698
6507,638,420,14-11-2022,3,120.0442315
6508,638,213,29-10-2022,3,92.63038294
6509,638,119,18-05-2023,1,23.10091824
6510,638,387,02-09-2022,2,31.70580545
6511,639,412,21-04-2021,5,56.77808834
6512,639,87,26-05-2017,4,56.79809504
6513,639,298,01-07-2018,3,129.160606
6514,639,259,28-04-2022,2,95.564779
6515,639,182,28-12-2019,4,125.1314913
6516,639,121,24-10-2018,5,208.5298473
6517,640,471,22-05-2020,1,30.55927107
6518,640,474,18-03-2023,2,56.14392011
6519,640,279,03-08-2020,4,26.15764331
6520,640,35,27-10-2019,2,20.93226904
6521,640,343,03-02-2020,2,75.78181947
6522,640,106,01-11-2019,2,49.74189837
6523,640,42,28-11-2020,5,246.7279548
6524,641,328,27-09-2021,1,42.9493492
6525,641,230,17-01-2020,1,34.65432377
6526,641,104,06-07-2018,1,36.58640942
6527,641,302,26-09-2018,4,12.88454978
6528,641,363,03-08-2023,5,38.96437983
6529,641,388,03-08-2019,3,45.24484156
6530,642,244,16-11-2022,4,22.53405137
6531,642,170,15-01-2021,1,45.46998489
6532,642,117,25-10-2021,1,35.80410244
6533,642,369,12-09-2022,3,89.2544195
6534,642,483,22-11-2021,4,22.89714912
6535,642,152,06-06-2021,3,111.3908407
6536,642,26,26-02-2022,1,4.80843989
6537,642,481,05-10-2022,3,70.960504
